algorithm,descriptors,training_set,word_embedding,top1,top2,top3,top4,top5,MRR,time,zeros
atm_0,atm,standard,fast,0.543026706,0.795252226,0.84272997,0.896142433,0.913946588,0.727510442,93.21751118,5854
atm_0,atm,standard,glove,0.548961424,0.777448071,0.84272997,0.899109792,0.916913947,0.728963361,93.97455311,21570
atm_0,atm,standard,nnlm,0.590504451,0.75074184,0.839762611,0.884272997,0.90504451,0.738480206,1972.554616,13964
atm_0,atm,standard,use,0.617210682,0.783382789,0.866468843,0.893175074,0.910979228,0.760503807,3738.811995,8462
atm_0,atm,standard,w2v,0.551928783,0.789317507,0.836795252,0.893175074,0.922848665,0.730700679,81.569906,20355
atm_0,atm,standard,wm,0.617210682,0.804154303,0.866468843,0.910979228,0.919881306,0.76537099,24.94009876,12897
atm_0,craftdroid,standard,bert,0.445103858,0.670623145,0.816023739,0.878338279,0.90504451,0.653876332,4936.471567,4496
atm_0,craftdroid,standard,fast,0.430267062,0.649851632,0.774480712,0.818991098,0.872403561,0.638173347,126.9651494,16385
atm_0,craftdroid,standard,glove,0.412462908,0.646884273,0.759643917,0.821958457,0.863501484,0.627259058,111.7280126,75934
atm_0,craftdroid,standard,nnlm,0.486646884,0.741839763,0.866468843,0.913946588,0.931750742,0.703984045,2449.300343,5340
atm_0,craftdroid,standard,use,0.504451039,0.709198813,0.84272997,0.902077151,0.934718101,0.702462701,4503.739334,3243
atm_0,craftdroid,standard,w2v,0.403560831,0.664688427,0.783382789,0.830860534,0.857566766,0.629574916,119.9321091,69330
atm_0,craftdroid,standard,wm,0.489614243,0.738872404,0.857566766,0.90504451,0.922848665,0.700912975,35.04567122,4803
atm_0,intersection,standard,bert,0.504451039,0.724035608,0.821958457,0.854599407,0.896142433,0.690836562,3453.36672,12534
atm_0,intersection,standard,fast,0.522255193,0.771513353,0.848664688,0.881305638,0.90504451,0.719464024,59.75304365,5313
atm_0,intersection,standard,glove,0.53115727,0.759643917,0.839762611,0.887240356,0.910979228,0.721192947,51.60853553,19829
atm_0,intersection,standard,nnlm,0.548961424,0.753709199,0.830860534,0.878338279,0.902077151,0.725363827,1866.091096,14082
atm_0,intersection,standard,use,0.56379822,0.738872404,0.857566766,0.887240356,0.90504451,0.732168975,3724.737961,8240
atm_0,intersection,standard,w2v,0.522255193,0.768545994,0.845697329,0.887240356,0.919881306,0.719731927,48.88094568,18346
atm_0,intersection,standard,wm,0.569732938,0.78041543,0.848664688,0.893175074,0.922848665,0.743051203,16.97263813,12927
atm_0,union,standard,bert,0.442136499,0.682492582,0.818991098,0.887240356,0.90504451,0.655497556,4700.946583,4458
atm_0,union,standard,fast,0.462908012,0.658753709,0.78041543,0.833827893,0.87537092,0.655528331,150.837549,17301
atm_0,union,standard,glove,0.421364985,0.637982196,0.771513353,0.836795252,0.872403561,0.630209283,136.7518446,79275
atm_0,union,standard,nnlm,0.471810089,0.735905045,0.863501484,0.922848665,0.928783383,0.695644824,2491.026413,5191
atm_0,union,standard,use,0.537091988,0.732937685,0.84272997,0.910979228,0.931750742,0.718371042,7459.641029,3264
atm_0,union,standard,w2v,0.433234421,0.667655786,0.789317507,0.845697329,0.860534125,0.644601896,141.6854527,74059
atm_0,union,standard,wm,0.465875371,0.738872404,0.863501484,0.913946588,0.925816024,0.692245526,43.38516021,4766
craftdroid,atm,standard,bert,0.522255193,0.735905045,0.810089021,0.84272997,0.863501484,0.689822069,1458.144458,0
craftdroid,atm,standard,fast,0.548961424,0.744807122,0.810089021,0.869436202,0.893175074,0.7144792,38.28913212,2141
craftdroid,atm,standard,glove,0.548961424,0.765578635,0.807121662,0.854599407,0.881305638,0.717027003,37.04610419,6784
craftdroid,atm,standard,nnlm,0.569732938,0.75074184,0.801186944,0.848664688,0.87537092,0.71711995,652.7513387,774
craftdroid,atm,standard,use,0.566765579,0.75074184,0.821958457,0.857566766,0.902077151,0.724117961,2341.568069,370
craftdroid,atm,standard,w2v,0.534124629,0.747774481,0.804154303,0.854599407,0.896142433,0.707339707,45.63856649,5747
craftdroid,atm,standard,wm,0.56379822,0.771513353,0.816023739,0.851632047,0.887240356,0.723783912,13.76271892,165
craftdroid,craftdroid,standard,bert,0.462908012,0.682492582,0.78041543,0.869436202,0.893175074,0.654899942,3135.422517,0
craftdroid,craftdroid,standard,fast,0.465875371,0.694362018,0.801186944,0.836795252,0.872403561,0.662329862,60.97988915,6216
craftdroid,craftdroid,standard,glove,0.480712166,0.715133531,0.786350148,0.839762611,0.863501484,0.66990658,54.85928679,26447
craftdroid,craftdroid,standard,nnlm,0.486646884,0.709198813,0.786350148,0.833827893,0.863501484,0.669047169,1303.978943,809
craftdroid,craftdroid,standard,use,0.513353116,0.71810089,0.816023739,0.851632047,0.893175074,0.690365184,5385.438368,383
craftdroid,craftdroid,standard,w2v,0.483679525,0.71810089,0.804154303,0.839762611,0.887240356,0.675963828,69.55411887,17930
craftdroid,craftdroid,standard,wm,0.507418398,0.735905045,0.810089021,0.84272997,0.884272997,0.68650535,19.84209919,165
craftdroid,intersection,standard,bert,0.486646884,0.712166172,0.807121662,0.839762611,0.863501484,0.6730612,1565.259616,0
craftdroid,intersection,standard,fast,0.528189911,0.732937685,0.807121662,0.869436202,0.893175074,0.706358998,37.85251808,2127
craftdroid,intersection,standard,glove,0.53115727,0.75074184,0.804154303,0.854599407,0.881305638,0.708067001,37.14639854,6682
craftdroid,intersection,standard,nnlm,0.534124629,0.738872404,0.798219585,0.845697329,0.87537092,0.703147457,638.731075,762
craftdroid,intersection,standard,use,0.551928783,0.741839763,0.816023739,0.848664688,0.902077151,0.717869659,2619.801094,370
craftdroid,intersection,standard,w2v,0.513353116,0.735905045,0.801186944,0.857566766,0.896142433,0.698873314,50.05825806,5695
craftdroid,intersection,standard,wm,0.545994065,0.75074184,0.810089021,0.84272997,0.887240356,0.713518263,13.96774077,161
craftdroid,union,standard,bert,0.474777448,0.694362018,0.771513353,0.866468843,0.890207715,0.65612029,3615.700588,0
craftdroid,union,standard,fast,0.495548961,0.694362018,0.789317507,0.833827893,0.869436202,0.669310221,367.7031391,6230
craftdroid,union,standard,glove,0.510385757,0.724035608,0.789317507,0.836795252,0.863501484,0.680979207,146.9555962,26549
craftdroid,union,standard,nnlm,0.504451039,0.712166172,0.783382789,0.833827893,0.863501484,0.671767676,1338.963931,821
craftdroid,union,standard,use,0.543026706,0.715133531,0.816023739,0.860534125,0.893175074,0.69864767,5683.936124,383
craftdroid,union,standard,w2v,0.513353116,0.721068249,0.798219585,0.836795252,0.884272997,0.684475521,191.5586562,17982
craftdroid,union,standard,wm,0.510385757,0.744807122,0.81305638,0.851632047,0.884272997,0.687363657,42.81523013,169
custom,atm,standard,bert,0.59347181,0.765578635,0.845697329,0.878338279,0.899109792,0.73265391,1357.154346,72
custom,atm,standard,fast,0.608308605,0.789317507,0.866468843,0.90504451,0.922848665,0.75715753,69.13210607,6329
custom,atm,standard,glove,0.554896142,0.78041543,0.857566766,0.893175074,0.928783383,0.727418581,68.34600902,22444
custom,atm,standard,nnlm,0.637982196,0.795252226,0.848664688,0.887240356,0.908011869,0.76135351,667.8263445,584
custom,atm,standard,use,0.658753709,0.804154303,0.866468843,0.908011869,0.928783383,0.776731661,2068.384704,1009
custom,atm,standard,w2v,0.581602374,0.807121662,0.857566766,0.910979228,0.928783383,0.74649967,69.94573212,20771
custom,atm,standard,wm,0.670623145,0.824925816,0.881305638,0.910979228,0.925816024,0.788772192,21.72379589,133
custom,craftdroid,standard,bert,0.519287834,0.721068249,0.830860534,0.887240356,0.928783383,0.693606925,1407.370214,0
custom,craftdroid,standard,fast,0.540059347,0.786350148,0.869436202,0.896142433,0.916913947,0.729393994,96.54729676,16261
custom,craftdroid,standard,glove,0.522255193,0.759643917,0.854599407,0.896142433,0.916913947,0.714800987,78.29331803,75272
custom,craftdroid,standard,nnlm,0.614243323,0.768545994,0.816023739,0.878338279,0.916913947,0.751732256,674.721765,5
custom,craftdroid,standard,use,0.623145401,0.786350148,0.851632047,0.881305638,0.910979228,0.76068395,2150.854825,95
custom,craftdroid,standard,w2v,0.519287834,0.786350148,0.848664688,0.887240356,0.922848665,0.718624775,87.62179661,68570
custom,craftdroid,standard,wm,0.62611276,0.795252226,0.860534125,0.90504451,0.928783383,0.766266855,25.67762828,0
custom,intersection,standard,bert,0.540059347,0.721068249,0.818991098,0.869436202,0.899109792,0.702102583,1414.988161,113
custom,intersection,standard,fast,0.560830861,0.771513353,0.857566766,0.887240356,0.908011869,0.737236473,67.93641829,5207
custom,intersection,standard,glove,0.525222552,0.762611276,0.836795252,0.893175074,0.913946588,0.716220326,57.54352784,19545
custom,intersection,standard,nnlm,0.608308605,0.768545994,0.830860534,0.87537092,0.902077151,0.74827173,663.3252966,692
custom,intersection,standard,use,0.605341246,0.777448071,0.857566766,0.893175074,0.925816024,0.753084077,2168.058174,1003
custom,intersection,standard,w2v,0.551928783,0.786350148,0.84272997,0.890207715,0.925816024,0.735482299,60.9147656,17970
custom,intersection,standard,wm,0.602373887,0.777448071,0.857566766,0.884272997,0.925816024,0.751349174,18.47612524,174
custom,union,standard,bert,0.537091988,0.75074184,0.84272997,0.890207715,0.925816024,0.70294913,1455.363191,0
custom,union,standard,fast,0.581602374,0.804154303,0.860534125,0.899109792,0.928783383,0.741596611,108.2420437,18300
custom,union,standard,glove,0.56379822,0.768545994,0.851632047,0.896142433,0.916913947,0.728020681,91.13909268,81766
custom,union,standard,nnlm,0.646884273,0.771513353,0.821958457,0.87537092,0.910979228,0.758780152,667.6804938,5
custom,union,standard,use,0.637982196,0.78041543,0.854599407,0.890207715,0.908011869,0.759220613,2220.110168,90
custom,union,standard,w2v,0.56379822,0.795252226,0.84272997,0.890207715,0.922848665,0.731698167,97.73101139,75908
custom,union,standard,wm,0.65578635,0.81305638,0.872403561,0.90504451,0.922848665,0.776087053,25.84812069,0
adaptdroid_0,atm,standard,use,0.56379822,0.703264095,0.75074184,0.801186944,0.833827893,0.69604801,1144.68774,943
adaptdroid_0,intersection,standard,use,0.554896142,0.691394659,0.744807122,0.801186944,0.827893175,0.68987211,1138.49019,809
adaptdroid_0,craftdroid,googleplay,wm,0.554896142,0.6884273,0.744807122,0.795252226,0.833827893,0.68704681,38.1005585,0
adaptdroid_0,atm,standard,fast,0.53115727,0.700296736,0.759643917,0.816023739,0.839762611,0.68664455,14.9658608,3558
adaptdroid_0,atm,googleplay,wm,0.551928783,0.679525223,0.735905045,0.801186944,0.824925816,0.683759,16.9209585,140
adaptdroid_0,intersection,googleplay,wm,0.551928783,0.679525223,0.732937685,0.789317507,0.81305638,0.68284961,16.1134219,140
adaptdroid_0,union,googleplay,wm,0.554896142,0.676557864,0.744807122,0.786350148,0.81305638,0.68186869,41.3723676,0
adaptdroid_0,intersection,standard,fast,0.519287834,0.697329377,0.753709199,0.81305638,0.836795252,0.68071761,14.2163479,3114
adaptdroid_0,craftdroid,standard,use,0.545994065,0.679525223,0.732937685,0.795252226,0.827893175,0.67805133,1156.0231,81
adaptdroid_0,union,standard,use,0.540059347,0.682492582,0.741839763,0.786350148,0.827893175,0.67438988,1164.65785,81
adaptdroid_0,atm,standard,w2v,0.525222552,0.679525223,0.747774481,0.786350148,0.804154303,0.67331223,13.8845015,11480
adaptdroid_0,intersection,standard,w2v,0.519287834,0.676557864,0.738872404,0.789317507,0.807121662,0.67085695,13.202909,10102
adaptdroid_0,intersection,standard,wm,0.53115727,0.661721068,0.724035608,0.795252226,0.81305638,0.66581957,15.692873,192
adaptdroid_0,atm,standard,wm,0.528189911,0.667655786,0.71810089,0.798219585,0.816023739,0.66542683,16.5386307,192
adaptdroid_0,craftdroid,standard,wm,0.528189911,0.673590504,0.729970326,0.786350148,0.824925816,0.66541001,37.9138544,0
adaptdroid_0,union,standard,wm,0.534124629,0.664688427,0.712166172,0.771513353,0.81305638,0.66410797,77.1022558,0
adaptdroid_0,atm,blogs,wm,0.519287834,0.661721068,0.724035608,0.777448071,0.792284866,0.6584798,16.5788968,183
adaptdroid_0,intersection,blogs,wm,0.513353116,0.670623145,0.732937685,0.765578635,0.795252226,0.65834626,15.7964213,183
adaptdroid_0,atm,blogs,w2v,0.510385757,0.646884273,0.724035608,0.768545994,0.792284866,0.65829432,14.4875786,3003
adaptdroid_0,atm,standard,nnlm,0.528189911,0.652818991,0.703264095,0.747774481,0.78041543,0.65772115,288.514883,983
adaptdroid_0,intersection,standard,nnlm,0.528189911,0.652818991,0.685459941,0.738872404,0.777448071,0.65531943,288.431368,1011
adaptdroid_0,atm,googleplay,w2v,0.495548961,0.658753709,0.732937685,0.771513353,0.801186944,0.65425088,14.4958842,1097
adaptdroid_0,atm,blogs,fast,0.507418398,0.646884273,0.700296736,0.747774481,0.783382789,0.65332667,14.2082241,147
adaptdroid_0,atm,googleplay,fast,0.489614243,0.661721068,0.741839763,0.777448071,0.804154303,0.65306046,14.0651376,191
adaptdroid_0,intersection,googleplay,fast,0.492581602,0.658753709,0.738872404,0.771513353,0.795252226,0.65305854,13.3565669,176
adaptdroid_0,craftdroid,standard,nnlm,0.510385757,0.635014837,0.706231454,0.783382789,0.836795252,0.65026143,300.072798,2
adaptdroid_0,intersection,googleplay,w2v,0.489614243,0.649851632,0.729970326,0.768545994,0.783382789,0.6494983,13.811594,1010
adaptdroid_0,intersection,blogs,w2v,0.492581602,0.643916914,0.71810089,0.762611276,0.786350148,0.64945871,13.7748585,2791
adaptdroid_0,intersection,android,wm,0.50148368,0.65578635,0.712166172,0.762611276,0.783382789,0.64902095,15.4282391,307
adaptdroid_0,craftdroid,blogs,wm,0.492581602,0.658753709,0.738872404,0.792284866,0.824925816,0.64841903,37.4708593,0
adaptdroid_0,atm,android,fast,0.495548961,0.649851632,0.71810089,0.756676558,0.783382789,0.64789932,14.4642045,0
adaptdroid_0,intersection,android,fast,0.492581602,0.649851632,0.727002967,0.759643917,0.78041543,0.64775954,13.8289223,0
adaptdroid_0,union,standard,nnlm,0.507418398,0.637982196,0.709198813,0.777448071,0.827893175,0.64740077,301.031482,2
adaptdroid_0,intersection,blogs,fast,0.492581602,0.646884273,0.691394659,0.747774481,0.786350148,0.6472183,13.565414,108
adaptdroid_0,atm,android,wm,0.49851632,0.652818991,0.712166172,0.759643917,0.783382789,0.64697806,16.1189632,307
adaptdroid_0,union,blogs,wm,0.49851632,0.649851632,0.724035608,0.765578635,0.816023739,0.64528706,41.1551683,0
adaptdroid_0,atm,blogs,glove,0.480712166,0.646884273,0.738872404,0.768545994,0.801186944,0.64517285,13.6569965,12317
adaptdroid_0,craftdroid,android,wm,0.507418398,0.637982196,0.694362018,0.753709199,0.804154303,0.64484387,36.6200974,0
adaptdroid_0,union,standard,fast,0.489614243,0.637982196,0.709198813,0.762611276,0.821958457,0.64460063,167.031131,13177
adaptdroid_0,intersection,blogs,glove,0.474777448,0.649851632,0.738872404,0.765578635,0.801186944,0.64251903,13.0167768,11081
adaptdroid_0,atm,standard,glove,0.480712166,0.637982196,0.721068249,0.756676558,0.816023739,0.64101153,13.6695495,11648
adaptdroid_0,craftdroid,standard,fast,0.480712166,0.632047478,0.709198813,0.759643917,0.81305638,0.64098037,38.5544603,12300
adaptdroid_0,craftdroid,googleplay,fast,0.462908012,0.649851632,0.706231454,0.756676558,0.830860534,0.63735341,34.9315672,1491
adaptdroid_0,union,googleplay,w2v,0.471810089,0.635014837,0.71810089,0.768545994,0.821958457,0.63622568,38.2643981,15756
adaptdroid_0,craftdroid,googleplay,w2v,0.465875371,0.635014837,0.721068249,0.771513353,0.827893175,0.6352985,35.7541854,15224
adaptdroid_0,union,googleplay,fast,0.459940653,0.652818991,0.709198813,0.759643917,0.836795252,0.6345058,40.5996637,1509
adaptdroid_0,union,android,wm,0.492581602,0.62611276,0.676557864,0.747774481,0.789317507,0.63243312,38.456284,0
adaptdroid_0,craftdroid,empty,jaccard,0.448071217,0.605341246,0.712166172,0.771513353,0.795252226,0.62895921,21.3874285,562
adaptdroid_0,atm,android,w2v,0.471810089,0.62611276,0.697329377,0.724035608,0.777448071,0.62872819,14.2524414,9160
adaptdroid_0,intersection,android,w2v,0.471810089,0.620178042,0.703264095,0.732937685,0.777448071,0.62865756,13.5961647,8599
adaptdroid_0,intersection,standard,glove,0.462908012,0.62611276,0.703264095,0.75074184,0.804154303,0.62754983,13.0181744,10466
adaptdroid_0,union,empty,jaccard,0.451038576,0.596439169,0.703264095,0.762611276,0.786350148,0.62677891,22.1444731,553
adaptdroid_0,craftdroid,standard,glove,0.465875371,0.608308605,0.6884273,0.741839763,0.789317507,0.62303383,32.1014955,56150
adaptdroid_0,intersection,googleplay,glove,0.462908012,0.611275964,0.694362018,0.738872404,0.768545994,0.62256032,13.1105189,8638
adaptdroid_0,union,standard,w2v,0.46884273,0.605341246,0.673590504,0.735905045,0.789317507,0.62100985,72.8679471,55061
adaptdroid_0,union,standard,glove,0.459940653,0.617210682,0.697329377,0.744807122,0.783382789,0.62056783,63.3557556,59365
adaptdroid_0,atm,googleplay,glove,0.459940653,0.608308605,0.691394659,0.727002967,0.771513353,0.6201449,13.6916866,9414
adaptdroid_0,craftdroid,blogs,w2v,0.451038576,0.620178042,0.697329377,0.75074184,0.804154303,0.6193969,35.5788,19239
adaptdroid_0,atm,android,glove,0.459940653,0.602373887,0.697329377,0.762611276,0.777448071,0.6192728,13.3530264,28657
adaptdroid_0,craftdroid,standard,w2v,0.459940653,0.608308605,0.679525223,0.732937685,0.786350148,0.61849138,33.1599946,50449
adaptdroid_0,intersection,android,glove,0.456973294,0.605341246,0.697329377,0.747774481,0.771513353,0.61768065,12.7814517,24836
adaptdroid_0,union,blogs,w2v,0.445103858,0.614243323,0.682492582,0.75074184,0.798219585,0.61339081,39.2078145,20006
adaptdroid_0,craftdroid,blogs,glove,0.448071217,0.587537092,0.673590504,0.732937685,0.810089021,0.61337176,32.0567522,51811
adaptdroid_0,atm,empty,edit_distance,0.43620178,0.617210682,0.697329377,0.756676558,0.777448071,0.61291414,13.4309518,28696
adaptdroid_0,union,android,fast,0.456973294,0.596439169,0.658753709,0.727002967,0.792284866,0.61259537,38.3711963,0
adaptdroid_0,craftdroid,blogs,fast,0.439169139,0.617210682,0.691394659,0.744807122,0.795252226,0.61211236,35.2684796,173
adaptdroid_0,union,blogs,fast,0.442136499,0.611275964,0.682492582,0.738872404,0.792284866,0.61135209,41.7038071,219
adaptdroid_0,craftdroid,googleplay,glove,0.456973294,0.599406528,0.661721068,0.691394659,0.747774481,0.6109401,32.1815319,37499
adaptdroid_0,union,blogs,glove,0.445103858,0.587537092,0.673590504,0.735905045,0.804154303,0.61063536,45.5054998,55195
adaptdroid_0,craftdroid,android,fast,0.448071217,0.59347181,0.670623145,0.727002967,0.78041543,0.60850535,36.072273,0
adaptdroid_0,intersection,empty,edit_distance,0.427299703,0.608308605,0.691394659,0.741839763,0.768545994,0.60526742,12.838994,24887
adaptdroid_0,union,googleplay,glove,0.451038576,0.584569733,0.661721068,0.694362018,0.759643917,0.60432675,47.2028782,39902
adaptdroid_0,atm,empty,jaccard,0.442136499,0.590504451,0.646884273,0.670623145,0.75074184,0.60232312,10.7324915,7219
adaptdroid_0,atm,standard,bert,0.454005935,0.584569733,0.667655786,0.706231454,0.753709199,0.59975456,1573.1159,113
adaptdroid_0,craftdroid,android,glove,0.430267062,0.578635015,0.658753709,0.721068249,0.789317507,0.59434725,31.4796259,108844
adaptdroid_0,intersection,empty,jaccard,0.430267062,0.569732938,0.635014837,0.667655786,0.741839763,0.59208957,10.3313415,7298
adaptdroid_0,union,android,glove,0.427299703,0.581602374,0.652818991,0.71810089,0.777448071,0.59121542,33.5336328,118558
adaptdroid_0,union,empty,edit_distance,0.412462908,0.584569733,0.65578635,0.724035608,0.753709199,0.59091504,34.0847058,112975
adaptdroid_0,craftdroid,android,w2v,0.424332344,0.572700297,0.658753709,0.703264095,0.762611276,0.58909203,35.2012999,32789
adaptdroid_0,intersection,standard,bert,0.439169139,0.572700297,0.65578635,0.691394659,0.741839763,0.58798764,1560.15565,113
adaptdroid_0,craftdroid,empty,edit_distance,0.400593472,0.590504451,0.649851632,0.71810089,0.759643917,0.58639844,33.1296899,104812
adaptdroid_0,union,android,w2v,0.424332344,0.551928783,0.637982196,0.697329377,0.75074184,0.58127374,36.5235286,34131
adaptdroid_0,union,standard,bert,0.400593472,0.551928783,0.646884273,0.703264095,0.744807122,0.56112164,1611.85151,0
adaptdroid_0,craftdroid,standard,bert,0.397626113,0.543026706,0.643916914,0.700296736,0.747774481,0.55847709,1631.1904,0
random,atm,empty,random,0.057863501,0.120178042,0.18694362,0.256676558,0.316023739,0.20191013,5.051054716,0